event_id,timestamp,user_id,src_ip,device_id,event_type,authentication_result,location,severity,timestamp_raw,timestamp_format_raw,src_ip_raw,authentication_result_raw,severity_raw,quality_flags
AUTH002920,2026-03-20 08:38:56,U0147,10.44.250.181,D0177,VPN_CONNECT,SUCCESS,Toulouse,MEDIUM,2026-03-20 08:38:56,iso_space,10.44.250.181,success,MEDIUM,
AUTH002659,2026-03-22 12:17:37,U0265,10.28.123.115,D0128,VPN_CONNECT,FAILURE,Paris,LOW,2026-03-22T12:17:37Z,iso_z,10.28.123.115,FAILURE,LOW,
AUTH001255,2026-03-14 08:48:00,U0157,10.9.253.201,D0133,LOGOUT,FAILURE,Bordeaux,MEDIUM,14/03/2026 08:48,fr_minute,10.9.253.201,FAILED,MEDIUM,
AUTH001139,2026-03-18 08:19:12,U0017,10.2.190.42,D0191,MFA_CHALLENGE,SUCCESS,Marseille,MEDIUM,2026-03-18T08:19:12Z,iso_z,10.2.190.42,SUCCESS,MEDIUM,
AUTH001567,2026-03-07 19:28:31,U0232,10.50.67.248,D0078,VPN_CONNECT,FAILURE,Bordeaux,MEDIUM,2026-03-07T19:28:31Z,iso_z,10.50.67.248,FAILED,medium,
AUTH004601,2026-03-14 18:46:12,U0208,10.6.150.76,D0050,PASSWORD_CHANGE,SUCCESS,Bordeaux,LOW,2026-03-14T18:46:12Z,iso_z,10.6.150.76,success,LOW,
AUTH002001,2026-03-04 18:19:00,U0051,10.25.210.174,D0116,MFA_CHALLENGE,SUCCESS,Toulouse,LOW,04/03/2026 18:19,fr_minute,10.25.210.174,SUCCESS,Low,
AUTH001896,2026-03-13 14:17:34,U0372,10.42.56.132,D0038,PASSWORD_CHANGE,SUCCESS,Lyon,MEDIUM,2026-03-13 14:17:34,iso_space,10.42.56.132,SUCCESS,Medium,
AUTH001761,2026-03-04 13:04:47,U0339,10.13.242.46,D0129,LOGIN,SUCCESS,Toulouse,LOW,2026-03-04 13:04:47,iso_space,10.13.242.46,success,Low,
AUTH004591,2026-03-19 12:36:00,U0094,10.46.205.139,D0136,LOGIN,SUCCESS,Lyon,LOW,19/03/2026 12:36,fr_minute,10.46.205.139,success,Low,
AUTH002282,2026-03-18 09:25:01,U0030,10.49.43.198,D0139,VPN_CONNECT,SUCCESS,Marseille,LOW,2026-03-18T09:25:01Z,iso_z,10.49.43.198,success,Low,
AUTH003996,2026-03-09 02:09:29,,10.47.169.95,D0073,RDP_SESSION,SUCCESS,Marseille,LOW,2026-03-09 02:09:29,iso_space,10.47.169.95,SUCCESS,low,MISSING_USER_ID
AUTH001542,2026-03-13 12:20:00,U0240,10.50.94.93,D0056,RDP_SESSION,SUCCESS,Lyon,MEDIUM,13/03/2026 12:20,fr_minute,10.50.94.93,Success,MEDIUM,
AUTH001565,2026-03-22 10:11:00,U0212,10.37.15.248,D0014,RDP_SESSION,SUCCESS,Paris,LOW,22/03/2026 10:11,fr_minute,10.37.15.248,Success,LOW,
AUTH003464,2026-03-12 12:38:38,U0350,10.0.52.115,D0019,MFA_CHALLENGE,FAILURE,Lyon,MEDIUM,2026-03-12T12:38:38Z,iso_z,10.0.52.115,Failed,Medium,
AUTH003453,2026-03-14 16:42:00,U0024,10.41.8.184,D0152,LOGOUT,SUCCESS,Lyon,MEDIUM,14/03/2026 16:42,fr_minute,10.41.8.184,SUCCESS,MEDIUM,
AUTH000202,2026-03-13 18:27:07,U0038,10.22.56.76,D0068,MFA_CHALLENGE,SUCCESS,Bordeaux,LOW,2026-03-13T18:27:07Z,iso_z,10.22.56.76,success,LOW,
AUTH002411,2026-03-22 12:25:40,U0297,10.45.172.115,D0137,MFA_CHALLENGE,SUCCESS,Lille,LOW,2026-03-22T12:25:40Z,iso_z,10.45.172.115,SUCCESS,low,
AUTH003470,2026-03-19 14:46:00,U0013,10.6.200.110,D0034,MFA_CHALLENGE,SUCCESS,Paris,LOW,19/03/2026 14:46,fr_minute,10.6.200.110,success,Low,
AUTH000294,2026-03-14 18:04:00,U0262,10.45.113.74,D0018,PASSWORD_CHANGE,FAILURE,Toulouse,LOW,14/03/2026 18:04,fr_minute,10.45.113.74,FAILED,Low,
AUTH000695,2026-03-02 09:11:46,U0208,10.9.204.240,D0146,LOGOUT,SUCCESS,Lyon,LOW,2026-03-02 09:11:46,iso_space,10.9.204.240,success,LOW,
AUTH003792,2026-03-11 19:16:27,U0002,10.43.93.194,D0185,VPN_CONNECT,SUCCESS,Lyon,MEDIUM,2026-03-11T19:16:27Z,iso_z,10.43.93.194,Success,Medium,
AUTH002907,2026-03-03 15:13:12,U0358,10.28.81.126,D0063,VPN_CONNECT,SUCCESS,Paris,LOW,2026-03-03 15:13:12,iso_space,10.28.81.126,SUCCESS,LOW,
AUTH000684,2026-03-13 13:42:39,U0016,10.49.164.202,D0016,PASSWORD_CHANGE,SUCCESS,Toulouse,MEDIUM,2026-03-13 13:42:39,iso_space,10.49.164.202,SUCCESS,MEDIUM,
AUTH001210,2026-03-02 19:05:17,U0156,10.41.216.242,D0133,PASSWORD_CHANGE,SUCCESS,Paris,LOW,2026-03-02T19:05:17Z,iso_z,10.41.216.242,success,low,
AUTH003239,2026-03-20 18:33:00,,10.25.23.122,D0015,VPN_CONNECT,SUCCESS,Paris,MEDIUM,20/03/2026 18:33,fr_minute,10.25.23.122,Success,Medium,MISSING_USER_ID
AUTH003368,2026-03-02 16:19:31,U0078,10.33.18.37,D0040,MFA_CHALLENGE,FAILURE,Marseille,MEDIUM,2026-03-02T16:19:31Z,iso_z,10.33.18.37,failed,MEDIUM,
AUTH003839,2026-03-05 18:39:05,U0291,10.48.222.182,D0006,MFA_CHALLENGE,SUCCESS,Bordeaux,MEDIUM,2026-03-05T18:39:05Z,iso_z,10.48.222.182,SUCCESS,medium,
AUTH000636,2026-03-10 19:12:00,U0390,10.11.52.249,D0035,VPN_CONNECT,SUCCESS,Marseille,LOW,10/03/2026 19:12,fr_minute,10.11.52.249,success,low,
AUTH000373,2026-03-09 09:22:56,U0080,10.2.184.75,D0133,RDP_SESSION,SUCCESS,Paris,MEDIUM,2026-03-09 09:22:56,iso_space,10.2.184.75,SUCCESS,Medium,
AUTH003893,2026-03-15 14:18:28,U0041,10.33.148.206,D0164,RDP_SESSION,SUCCESS,Toulouse,MEDIUM,2026-03-15T14:18:28Z,iso_z,10.33.148.206,success,Medium,
AUTH003326,2026-03-10 14:07:00,U0025,10.32.53.191,D0044,PASSWORD_CHANGE,SUCCESS,Nantes,LOW,10/03/2026 14:07,fr_minute,10.32.53.191,success,LOW,
AUTH003773,2026-03-17 10:18:00,U0387,10.44.251.251,D0171,LOGIN,SUCCESS,Paris,MEDIUM,17/03/2026 10:18,fr_minute,10.44.251.251,Success,medium,
AUTH000675,2026-03-04 15:17:30,U0211,10.1.189.241,D0198,VPN_CONNECT,SUCCESS,Paris,LOW,2026-03-04T15:17:30Z,iso_z,10.1.189.241,SUCCESS,low,
AUTH002303,2026-03-18 18:25:00,U0205,10.44.151.18,D0042,PASSWORD_CHANGE,SUCCESS,Lyon,LOW,18/03/2026 18:25,fr_minute,10.44.151.18,Success,LOW,
AUTH000999,2026-03-12 18:34:07,U0135,10.16.136.247,D0065,MFA_CHALLENGE,SUCCESS,Lyon,MEDIUM,2026-03-12T18:34:07Z,iso_z,10.16.136.247,Success,medium,
AUTH000499,2026-03-02 19:00:31,U0271,10.2.109.155,D0095,RDP_SESSION,SUCCESS,Lyon,MEDIUM,2026-03-02T19:00:31Z,iso_z,10.2.109.155,success,MEDIUM,
AUTH002636,2026-03-15 18:08:24,U0090,10.24.220.40,D0123,MFA_CHALLENGE,SUCCESS,Toulouse,MEDIUM,2026-03-15T18:08:24Z,iso_z,10.24.220.40,SUCCESS,medium,
AUTH003658,2026-03-07 18:57:00,U0299,10.30.132.79,D0118,VPN_CONNECT,SUCCESS,Paris,LOW,07/03/2026 18:57,fr_minute,10.30.132.79,SUCCESS,Low,
AUTH003209,2026-03-10 17:01:58,U0359,10.8.208.155,D0146,LOGIN,FAILURE,Bordeaux,LOW,2026-03-10 17:01:58,iso_space,10.8.208.155,FAILED,Low,
AUTH001607,2026-03-03 15:25:00,U0155,10.31.114.10,D0036,LOGIN,SUCCESS,Paris,MEDIUM,03/03/2026 15:25,fr_minute,10.31.114.10,SUCCESS,medium,
AUTH003594,2026-03-10 02:20:00,U0370,10.45.201.126,D0115,VPN_CONNECT,SUCCESS,Marseille,MEDIUM,10/03/2026 02:20,fr_minute,10.45.201.126,SUCCESS,medium,
AUTH000375,2026-03-14 18:22:10,U0287,10.22.153.80,D0067,PASSWORD_CHANGE,SUCCESS,Paris,MEDIUM,2026-03-14 18:22:10,iso_space,10.22.153.80,Success,MEDIUM,
AUTH003202,2026-03-21 14:25:37,U0078,10.35.43.216,D0047,RDP_SESSION,SUCCESS,Nantes,MEDIUM,2026-03-21 14:25:37,iso_space,10.35.43.216,Success,Medium,
AUTH000916,2026-03-06 12:22:00,,10.50.38.191,D0114,LOGOUT,SUCCESS,Bordeaux,LOW,06/03/2026 12:22,fr_minute,10.50.38.191,success,low,MISSING_USER_ID
AUTH004226,2026-03-06 17:19:40,U0297,10.25.183.90,D0001,LOGOUT,SUCCESS,Nantes,MEDIUM,2026-03-06 17:19:40,iso_space,10.25.183.90,Success,MEDIUM,
AUTH004370,2026-03-15 11:23:05,,10.13.103.22,D0199,PASSWORD_CHANGE,SUCCESS,Bordeaux,MEDIUM,2026-03-15T11:23:05Z,iso_z,10.13.103.22,SUCCESS,medium,MISSING_USER_ID
AUTH002426,2026-03-12 10:12:41,U0117,10.45.32.61,D0037,RDP_SESSION,SUCCESS,Lyon,LOW,2026-03-12T10:12:41Z,iso_z,10.45.32.61,SUCCESS,LOW,
AUTH004542,2026-03-21 19:46:00,U0015,10.37.207.241,D0026,LOGOUT,SUCCESS,Paris,MEDIUM,21/03/2026 19:46,fr_minute,10.37.207.241,SUCCESS,Medium,
AUTH001254,2026-03-11 04:22:46,U0383,10.6.120.246,D0079,VPN_CONNECT,SUCCESS,Nantes,LOW,2026-03-11T04:22:46Z,iso_z,10.6.120.246,SUCCESS,LOW,
AUTH001996,2026-03-22 14:50:18,U0357,10.15.240.42,D0141,PASSWORD_CHANGE,SUCCESS,Toulouse,LOW,2026-03-22 14:50:18,iso_space,10.15.240.42,SUCCESS,low,
AUTH001668,2026-03-12 19:46:00,U0343,10.48.129.69,D0185,VPN_CONNECT,SUCCESS,Lille,LOW,12/03/2026 19:46,fr_minute,10.48.129.69,SUCCESS,Low,
AUTH000319,2026-03-09 13:00:00,U0136,10.2.11.185,D0103,RDP_SESSION,SUCCESS,Marseille,LOW,09/03/2026 13:00,fr_minute,10.2.11.185,success,Low,
AUTH000295,2026-03-14 18:45:30,U0242,10.33.101.192,D0088,LOGOUT,SUCCESS,Lille,MEDIUM,2026-03-14T18:45:30Z,iso_z,10.33.101.192,SUCCESS,medium,
AUTH001819,2026-03-14 13:08:12,U0174,10.48.46.100,D0050,LOGOUT,SUCCESS,Marseille,LOW,2026-03-14T13:08:12Z,iso_z,10.48.46.100,success,low,
AUTH000615,2026-03-18 17:31:41,U0284,10.31.217.169,D0059,PASSWORD_CHANGE,SUCCESS,Toulouse,MEDIUM,2026-03-18 17:31:41,iso_space,10.31.217.169,Success,medium,
AUTH003621,2026-03-04 09:55:00,U0081,10.29.111.99,D0158,PASSWORD_CHANGE,SUCCESS,Toulouse,MEDIUM,04/03/2026 09:55,fr_minute,10.29.111.99,success,medium,
AUTH004834,2026-03-13 14:04:14,U0176,100.7.139.176,D0194,VPN_CONNECT,SUCCESS,Bucharest,MEDIUM,2026-03-13T14:04:14Z,iso_z,100.7.139.176,Success,medium,
AUTH004478,2026-03-17 14:16:26,U0141,10.18.5.25,D0114,PASSWORD_CHANGE,SUCCESS,Toulouse,MEDIUM,2026-03-17T14:16:26Z,iso_z,10.18.5.25,Success,MEDIUM,
AUTH001714,2026-03-12 15:08:37,U0309,10.28.24.184,D0003,MFA_CHALLENGE,SUCCESS,Nantes,MEDIUM,2026-03-12T15:08:37Z,iso_z,10.28.24.184,SUCCESS,Medium,
AUTH000512,2026-03-11 08:26:04,U0278,10.14.73.202,D0099,PASSWORD_CHANGE,SUCCESS,Marseille,MEDIUM,2026-03-11 08:26:04,iso_space,10.14.73.202,Success,Medium,
AUTH004327,2026-03-10 14:20:51,U0146,10.24.211.100,D0146,MFA_CHALLENGE,SUCCESS,Paris,LOW,2026-03-10 14:20:51,iso_space,10.24.211.100,Success,Low,
AUTH000842,2026-03-18 14:52:00,U0054,10.7.96.154,D0050,LOGOUT,SUCCESS,Lyon,LOW,18/03/2026 14:52,fr_minute,10.7.96.154,success,Low,
AUTH003892,2026-03-07 15:35:39,U0246,10.11.120.16,D0054,VPN_CONNECT,FAILURE,Paris,LOW,2026-03-07 15:35:39,iso_space,10.11.120.16,failed,LOW,
AUTH001178,2026-03-07 10:01:23,U0080,10.6.110.251,D0125,MFA_CHALLENGE,SUCCESS,Toulouse,MEDIUM,2026-03-07T10:01:23Z,iso_z,10.6.110.251,SUCCESS,MEDIUM,
AUTH001867,2026-03-10 14:11:09,U0107,10.8.92.87,D0063,PASSWORD_CHANGE,SUCCESS,Lyon,MEDIUM,2026-03-10 14:11:09,iso_space,10.8.92.87,success,Medium,
AUTH002420,2026-03-15 18:28:49,U0208,10.7.164.217,D0055,PASSWORD_CHANGE,SUCCESS,Marseille,LOW,2026-03-15 18:28:49,iso_space,10.7.164.217,success,low,
AUTH002901,2026-03-06 17:26:00,,,D0096,MFA_CHALLENGE,SUCCESS,Nantes,MEDIUM,06/03/2026 17:26,fr_minute,300.300.300.300,SUCCESS,MEDIUM,INVALID_SRC_IP;MISSING_USER_ID
AUTH003922,2026-03-03 11:40:00,U0137,10.18.133.97,D0164,MFA_CHALLENGE,SUCCESS,Paris,LOW,03/03/2026 11:40,fr_minute,10.18.133.97,SUCCESS,Low,
AUTH002615,2026-03-19 19:51:04,U0094,10.40.12.59,D0175,LOGOUT,SUCCESS,Nantes,LOW,2026-03-19 19:51:04,iso_space,10.40.12.59,Success,Low,
AUTH004471,2026-03-16 10:36:09,U0059,10.45.123.236,D0154,RDP_SESSION,SUCCESS,Nantes,LOW,2026-03-16 10:36:09,iso_space,10.45.123.236,success,low,
AUTH000545,2026-03-09 04:58:57,U0338,10.23.73.186,D0157,RDP_SESSION,SUCCESS,Toulouse,LOW,2026-03-09 04:58:57,iso_space,10.23.73.186,Success,Low,
AUTH001114,2026-03-09 16:12:00,U0113,10.14.148.100,D0037,LOGOUT,SUCCESS,Toulouse,LOW,09/03/2026 16:12,fr_minute,10.14.148.100,SUCCESS,Low,
AUTH001415,2026-03-20 14:04:01,U0359,10.50.210.212,D0152,VPN_CONNECT,SUCCESS,Paris,MEDIUM,2026-03-20T14:04:01Z,iso_z,10.50.210.212,success,MEDIUM,
AUTH000819,2026-03-04 09:40:16,U0313,10.15.186.194,D0113,LOGOUT,SUCCESS,Bordeaux,LOW,2026-03-04 09:40:16,iso_space,10.15.186.194,SUCCESS,low,
AUTH002310,2026-03-17 04:19:55,U0023,10.4.40.178,D0178,LOGIN,SUCCESS,Paris,LOW,2026-03-17 04:19:55,iso_space,10.4.40.178,success,LOW,
AUTH000550,2026-03-13 09:11:38,U0102,10.8.93.150,D0161,RDP_SESSION,SUCCESS,Marseille,MEDIUM,2026-03-13T09:11:38Z,iso_z,10.8.93.150,Success,medium,
AUTH000119,2026-03-09 11:20:56,U0148,10.0.124.236,D0066,LOGOUT,SUCCESS,Lyon,LOW,2026-03-09T11:20:56Z,iso_z,10.0.124.236,Success,low,
AUTH002846,2026-03-11 10:02:00,U0069,10.26.9.224,D0159,RDP_SESSION,SUCCESS,Paris,LOW,11/03/2026 10:02,fr_minute,10.26.9.224,success,LOW,
AUTH004417,2026-03-08 17:33:38,U0258,10.20.83.123,D0009,LOGIN,SUCCESS,Lyon,LOW,2026-03-08T17:33:38Z,iso_z,10.20.83.123,Success,LOW,
AUTH001688,2026-03-20 12:11:00,U0231,10.36.10.35,D0089,PASSWORD_CHANGE,SUCCESS,Paris,LOW,20/03/2026 12:11,fr_minute,10.36.10.35,Success,Low,
AUTH004769,2026-03-02 19:14:27,U9003,10.28.90.14,D0172,LOGIN,SUCCESS,Lille,LOW,2026-03-02T19:14:27Z,iso_z,10.28.90.14,Success,low,UNKNOWN_USER_REF
AUTH004524,2026-03-03 13:09:40,U0254,10.18.9.84,D0023,LOGOUT,SUCCESS,Marseille,LOW,2026-03-03T13:09:40Z,iso_z,10.18.9.84,SUCCESS,LOW,
AUTH002924,2026-03-19 18:04:00,U0082,,D0096,LOGOUT,SUCCESS,Nantes,LOW,19/03/2026 18:04,fr_minute,-1.2.3.4,success,Low,INVALID_SRC_IP
AUTH002448,2026-03-05 16:41:17,U0389,10.33.120.167,D0081,RDP_SESSION,SUCCESS,Bordeaux,MEDIUM,2026-03-05T16:41:17Z,iso_z,10.33.120.167,SUCCESS,medium,
AUTH001606,2026-03-04 16:53:52,U0202,10.44.165.184,D0089,LOGOUT,SUCCESS,Marseille,LOW,2026-03-04T16:53:52Z,iso_z,10.44.165.184,Success,LOW,
AUTH001159,2026-03-22 16:28:06,U0127,,D0049,VPN_CONNECT,SUCCESS,Paris,LOW,2026-03-22T16:28:06Z,iso_z,192.168.1.256,SUCCESS,LOW,INVALID_SRC_IP
AUTH003776,2026-03-02 11:49:17,U0275,10.15.200.250,D0067,RDP_SESSION,SUCCESS,Lyon,LOW,2026-03-02 11:49:17,iso_space,10.15.200.250,Success,low,
AUTH000152,2026-03-20 18:49:00,U0393,10.28.77.48,D0188,VPN_CONNECT,SUCCESS,Toulouse,LOW,20/03/2026 18:49,fr_minute,10.28.77.48,SUCCESS,LOW,
AUTH004127,2026-03-14 11:35:07,U0294,10.41.60.135,D0037,RDP_SESSION,SUCCESS,Lille,LOW,2026-03-14 11:35:07,iso_space,10.41.60.135,SUCCESS,LOW,
AUTH002511,2026-03-19 09:39:00,U0013,10.10.155.70,D0168,RDP_SESSION,FAILURE,Bordeaux,LOW,19/03/2026 09:39,fr_minute,10.10.155.70,FAILED,Low,
AUTH000410,2026-03-08 13:54:10,U0317,10.28.69.174,D0033,VPN_CONNECT,SUCCESS,Bordeaux,MEDIUM,2026-03-08 13:54:10,iso_space,10.28.69.174,Success,medium,
AUTH004072,2026-03-20 12:59:14,U0347,10.8.60.126,D0147,RDP_SESSION,SUCCESS,Lyon,MEDIUM,2026-03-20T12:59:14Z,iso_z,10.8.60.126,Success,MEDIUM,
AUTH003456,2026-03-03 09:25:20,U0011,10.37.71.241,D0057,LOGIN,SUCCESS,Paris,MEDIUM,2026-03-03T09:25:20Z,iso_z,10.37.71.241,Success,Medium,
AUTH001011,2026-03-22 12:36:06,U0101,10.44.136.236,D0165,PASSWORD_CHANGE,SUCCESS,Bordeaux,MEDIUM,2026-03-22 12:36:06,iso_space,10.44.136.236,success,Medium,
AUTH002658,2026-03-06 08:05:00,U0300,10.50.46.226,D0144,VPN_CONNECT,SUCCESS,Marseille,LOW,06/03/2026 08:05,fr_minute,10.50.46.226,SUCCESS,LOW,
AUTH000692,2026-03-16 17:26:16,U0296,10.31.219.150,D0139,LOGOUT,SUCCESS,Nantes,MEDIUM,2026-03-16 17:26:16,iso_space,10.31.219.150,success,MEDIUM,
AUTH002839,2026-03-02 15:35:27,U0093,10.6.125.165,D0033,LOGIN,SUCCESS,Lyon,MEDIUM,2026-03-02 15:35:27,iso_space,10.6.125.165,success,Medium,
AUTH004767,2026-03-10 10:14:27,U9006,10.24.247.18,D0062,LOGIN,SUCCESS,Lyon,LOW,2026-03-10T10:14:27Z,iso_z,10.24.247.18,Success,low,UNKNOWN_USER_REF
AUTH004084,2026-03-11 01:51:36,U0362,10.0.15.155,D0094,LOGOUT,SUCCESS,Paris,MEDIUM,2026-03-11T01:51:36Z,iso_z,10.0.15.155,Success,Medium,
AUTH000739,2026-03-04 19:34:14,U0388,10.17.248.167,D0198,VPN_CONNECT,SUCCESS,Lille,LOW,2026-03-04 19:34:14,iso_space,10.17.248.167,Success,low,
AUTH000384,2026-03-21 15:23:00,U0169,10.6.185.187,D0047,RDP_SESSION,SUCCESS,Toulouse,LOW,2026-03-21 15:23:00,iso_space,10.6.185.187,SUCCESS,Low,
AUTH003800,2026-03-19 11:28:49,U0131,10.13.83.73,D0163,MFA_CHALLENGE,SUCCESS,Nantes,LOW,2026-03-19 11:28:49,iso_space,10.13.83.73,success,low,
AUTH003192,2026-03-16 10:31:38,U0020,10.3.145.203,D0163,LOGOUT,SUCCESS,Paris,MEDIUM,2026-03-16 10:31:38,iso_space,10.3.145.203,success,medium,
AUTH003002,2026-03-17 17:03:00,U0161,10.13.190.224,D0042,PASSWORD_CHANGE,SUCCESS,Lille,LOW,17/03/2026 17:03,fr_minute,10.13.190.224,Success,low,
AUTH000479,2026-03-12 12:32:00,U0242,10.1.64.137,D0137,RDP_SESSION,SUCCESS,Bordeaux,LOW,12/03/2026 12:32,fr_minute,10.1.64.137,Success,LOW,
AUTH000031,2026-03-08 17:49:00,U0309,10.12.74.122,D0198,VPN_CONNECT,SUCCESS,Lyon,LOW,08/03/2026 17:49,fr_minute,10.12.74.122,Success,Low,
AUTH004558,2026-03-03 11:33:00,U0230,10.49.69.164,D0173,RDP_SESSION,SUCCESS,Toulouse,MEDIUM,03/03/2026 11:33,fr_minute,10.49.69.164,success,medium,
AUTH000694,2026-03-22 11:48:43,U0182,10.0.235.160,D0085,PASSWORD_CHANGE,SUCCESS,Paris,MEDIUM,2026-03-22 11:48:43,iso_space,10.0.235.160,SUCCESS,medium,
AUTH003623,2026-03-03 01:09:00,,10.8.185.46,D0136,RDP_SESSION,SUCCESS,Nantes,LOW,03/03/2026 01:09,fr_minute,10.8.185.46,success,Low,MISSING_USER_ID
AUTH000728,2026-03-08 11:50:16,U0017,10.47.199.202,D0186,LOGIN,SUCCESS,Toulouse,LOW,2026-03-08 11:50:16,iso_space,10.47.199.202,success,low,
AUTH001305,2026-03-09 03:51:00,U0351,10.17.144.158,D0141,VPN_CONNECT,SUCCESS,Bordeaux,LOW,09/03/2026 03:51,fr_minute,10.17.144.158,SUCCESS,Low,
AUTH000595,2026-03-19 09:33:41,U0210,10.45.219.207,D0184,MFA_CHALLENGE,SUCCESS,Paris,LOW,2026-03-19T09:33:41Z,iso_z,10.45.219.207,Success,LOW,
AUTH001938,2026-03-12 15:02:45,U0142,10.32.125.145,D0141,MFA_CHALLENGE,SUCCESS,Lille,LOW,2026-03-12 15:02:45,iso_space,10.32.125.145,Success,LOW,
AUTH002110,2026-03-22 12:24:00,U0226,10.11.27.20,D0127,PASSWORD_CHANGE,SUCCESS,Nantes,MEDIUM,2026-03-22 12:24:00,iso_space,10.11.27.20,SUCCESS,medium,
AUTH000685,2026-03-03 19:29:47,U0055,10.39.31.236,D0007,PASSWORD_CHANGE,SUCCESS,Marseille,LOW,2026-03-03T19:29:47Z,iso_z,10.39.31.236,Success,LOW,
AUTH000787,2026-03-19 11:13:00,U0135,10.49.252.145,D0121,LOGIN,SUCCESS,Bordeaux,LOW,19/03/2026 11:13,fr_minute,10.49.252.145,SUCCESS,low,
AUTH004176,2026-03-21 16:10:20,U0102,10.29.190.231,D0146,MFA_CHALLENGE,SUCCESS,Marseille,MEDIUM,2026-03-21 16:10:20,iso_space,10.29.190.231,success,medium,
AUTH001212,2026-03-21 12:52:23,U0266,10.4.160.183,D0105,VPN_CONNECT,SUCCESS,Marseille,LOW,2026-03-21 12:52:23,iso_space,10.4.160.183,SUCCESS,Low,
AUTH000442,2026-03-14 12:53:43,U0304,10.23.146.176,D0192,LOGOUT,FAILURE,Paris,MEDIUM,2026-03-14 12:53:43,iso_space,10.23.146.176,FAILED,MEDIUM,
AUTH003722,2026-03-13 09:32:00,U0141,10.4.155.96,D0034,MFA_CHALLENGE,SUCCESS,Paris,LOW,13/03/2026 09:32,fr_minute,10.4.155.96,success,low,
AUTH000219,2026-03-14 10:17:04,U0252,10.29.236.193,D0009,PASSWORD_CHANGE,FAILURE,Marseille,LOW,2026-03-14 10:17:04,iso_space,10.29.236.193,failed,Low,
AUTH001430,2026-03-07 09:41:16,U0096,10.17.220.176,D0080,LOGIN,SUCCESS,Bordeaux,MEDIUM,2026-03-07 09:41:16,iso_space,10.17.220.176,Success,medium,
AUTH004649,2026-03-06 16:46:11,U0181,10.20.192.70,D0065,LOGIN,FAILURE,Lille,MEDIUM,2026-03-06T16:46:11Z,iso_z,10.20.192.70,FAILURE,medium,
AUTH002624,2026-03-20 08:07:00,U0368,10.45.119.158,D0095,VPN_CONNECT,SUCCESS,Toulouse,LOW,20/03/2026 08:07,fr_minute,10.45.119.158,success,LOW,
AUTH001091,2026-03-14 12:54:05,U0295,10.13.23.57,D0001,RDP_SESSION,SUCCESS,Toulouse,MEDIUM,2026-03-14 12:54:05,iso_space,10.13.23.57,Success,MEDIUM,
AUTH000082,2026-03-11 13:40:21,U0375,10.14.135.67,D0021,VPN_CONNECT,SUCCESS,Lyon,MEDIUM,2026-03-11 13:40:21,iso_space,10.14.135.67,SUCCESS,Medium,
AUTH000981,2026-03-06 12:29:19,U0111,10.20.232.138,D0018,LOGIN,FAILURE,Paris,MEDIUM,2026-03-06T12:29:19Z,iso_z,10.20.232.138,Failed,MEDIUM,
AUTH002244,2026-03-08 17:54:00,U0023,10.33.231.32,D0160,VPN_CONNECT,SUCCESS,Lille,LOW,08/03/2026 17:54,fr_minute,10.33.231.32,success,low,
AUTH000110,2026-03-08 14:03:00,U0309,10.21.4.90,D0005,LOGIN,SUCCESS,Marseille,LOW,08/03/2026 14:03,fr_minute,10.21.4.90,success,low,
AUTH000553,2026-03-02 09:26:08,U0289,10.43.79.233,D0193,LOGIN,SUCCESS,Lyon,LOW,2026-03-02T09:26:08Z,iso_z,10.43.79.233,SUCCESS,Low,
AUTH003693,2026-03-11 12:13:00,,10.37.146.194,D0138,LOGOUT,SUCCESS,Paris,LOW,2026-03-11T12:13:00Z,iso_z,10.37.146.194,SUCCESS,low,MISSING_USER_ID
AUTH001931,2026-03-22 09:55:00,U0242,10.19.100.26,D0118,LOGIN,SUCCESS,Nantes,LOW,22/03/2026 09:55,fr_minute,10.19.100.26,Success,Low,
AUTH000323,2026-03-14 15:37:42,U0320,10.2.80.29,D0070,PASSWORD_CHANGE,SUCCESS,Toulouse,LOW,2026-03-14 15:37:42,iso_space,10.2.80.29,Success,Low,
AUTH000401,2026-03-09 16:27:00,U0108,10.19.186.67,D0043,MFA_CHALLENGE,SUCCESS,Bordeaux,MEDIUM,09/03/2026 16:27,fr_minute,10.19.186.67,SUCCESS,Medium,
AUTH000502,2026-03-02 16:50:25,U0278,10.1.90.30,D0161,VPN_CONNECT,SUCCESS,Toulouse,MEDIUM,2026-03-02T16:50:25Z,iso_z,10.1.90.30,Success,Medium,
AUTH001021,2026-03-10 16:48:21,U0354,10.34.238.65,D0180,PASSWORD_CHANGE,SUCCESS,Marseille,MEDIUM,2026-03-10T16:48:21Z,iso_z,10.34.238.65,SUCCESS,Medium,
AUTH003918,2026-03-05 10:01:43,U0056,10.1.74.31,D0190,RDP_SESSION,SUCCESS,Bordeaux,MEDIUM,2026-03-05T10:01:43Z,iso_z,10.1.74.31,Success,MEDIUM,
AUTH002875,2026-03-02 11:24:00,,10.20.68.31,D0002,VPN_CONNECT,SUCCESS,Paris,MEDIUM,02/03/2026 11:24,fr_minute,10.20.68.31,Success,medium,MISSING_USER_ID
AUTH004618,2026-03-21 16:28:32,U0149,10.16.209.198,D0191,PASSWORD_CHANGE,SUCCESS,Marseille,MEDIUM,2026-03-21 16:28:32,iso_space,10.16.209.198,success,MEDIUM,
